id_anuncio,id_host,nombre_host,cantidad_anuncios_host,cantidad_total_anuncios_host,barrio,latitud,longitud,tipo_alojamiento,capacidad,precio,noches_minimas,noches_maximas,puntuacion_general,puntuacion_ubicacion,puntuacion_valor,licencia,last_scraped,precio_por_persona,tipo_host,tipo_licencia
22949272,40676061,Be Barcelona,25,27,la Dreta de l'Eixample,41.38911,2.17597,Entire home/apt,4,275.0,1,365,4.84,4.95,4.7,ESFCTU00000805400012074100000000000000000HUTB-0094560,2025-09-15,68.75,professional,Licensed
22949939,1744516,Silvia & Luís,41,58,l'Antiga Esquerra de l'Eixample,41.39434,2.15436,Entire home/apt,5,238.0,3,1125,4.58,4.94,4.48,ESFCTU00000806600012109300000000000000HUTB-009566-906,2025-09-15,47.6,professional,Licensed
22952251,4459553,AB Apartment Barcelona,232,275,el Fort Pienc,41.39578,2.18232,Entire home/apt,5,202.0,1,1125,4.17,4.63,3.85,HUTB-003904,2025-09-14,40.4,professional,Licensed
22953070,789802,Irma,1,1,Sant Gervasi - Galvany,41.39908,2.14887,Entire home/apt,3,190.0,31,1125,,,,,2025-09-15,63.33,individual,No license
22954891,161129865,Jose,1,1,el Barri Gòtic,41.38685,2.17326,Entire home/apt,2,48.0,32,1125,4.71,4.71,4.57,,2025-09-15,24.0,individual,No license
22967713,104217467,Consuelo,3,3,el Clot,41.40631,2.18435,Entire home/apt,4,200.0,4,1125,4.5,4.83,4.33,HUTB-006347,2025-09-14,50.0,professional,Licensed
22978545,5414684,Alex,7,10,el Guinardó,41.42439,2.17366,Entire home/apt,5,144.0,1,1125,4.64,4.5,4.46,ESFCTU00000811500057133600000000000000000HUTB-0113474,2025-09-14,28.8,professional,Licensed
22991301,170513081,Georgina,21,43,el Fort Pienc,41.39628,2.18155,Entire home/apt,4,555.0,2,1125,4.55,4.71,4.4,HUTB-001935,2025-09-14,138.75,professional,Licensed
22991302,170513081,Georgina,21,43,el Fort Pienc,41.39694,2.17934,Entire home/apt,4,499.0,2,1125,4.56,4.76,4.42,HUTB-001930,2025-09-15,124.75,professional,Licensed
22994186,134698146,Luis,24,50,l'Antiga Esquerra de l'Eixample,41.38336,2.1586,Entire home/apt,4,205.0,1,1125,4.48,4.86,4.39,ESFCTU00000805600026453100000000000000000HUTB-0105394,2025-09-15,51.25,professional,Licensed
22998247,510942439,Victoria,22,28,la Dreta de l'Eixample,41.39243,2.17119,Entire home/apt,5,294.0,1,60,4.81,4.92,4.68,ESFCTU000008073000038863000000000000000HUTB-004408527,2025-09-15,58.8,professional,Licensed
23001940,9123023,Marina & Jonathan,1,1,el Poble Sec,41.37334,2.16297,Entire home/apt,4,142.0,2,1125,4.93,4.86,4.78,HUTB-007433,2025-09-15,35.5,individual,Licensed
23012707,170513081,Georgina,21,43,"Sant Pere, Santa Caterina i la Ribera",41.38706,2.1767,Entire home/apt,10,1322.0,2,1125,4.44,4.9,4.47,HUTB-000985,2025-09-15,132.2,professional,Licensed
23030695,170895136,Frank,1,2,el Poble Sec,41.37313,2.16854,Private room,1,20.0,31,365,4.38,4.88,4.46,,2025-09-15,20.0,professional,No license
23031576,169257198,Marite,1,1,la Vila de Gràcia,41.39979,2.16024,Entire home/apt,3,169.0,2,10,4.86,4.86,4.72,ESFCTU00000806600016808100000000000000000000000045357,2025-09-15,56.33,individual,Licensed
23031619,170513081,Georgina,21,43,la Nova Esquerra de l'Eixample,41.38199,2.14768,Entire home/apt,6,420.0,2,30,4.44,4.61,4.29,HUTB-003152,2025-09-14,70.0,professional,Licensed
23033374,6797428,Bellart,16,17,"Sant Pere, Santa Caterina i la Ribera",41.38358,2.18016,Entire home/apt,4,171.0,3,1125,4.91,4.97,4.74,ESFCTU00000811900017253100000000000000000000018648704,2025-09-15,42.75,professional,Licensed
23038674,170964222,Maria Loretta,3,3,l'Antiga Esquerra de l'Eixample,41.393299,2.150564,Entire home/apt,3,97.0,32,1125,5.0,5.0,4.73,,2025-09-15,32.33,professional,No license
23050270,396363,Alcam Apartments,118,133,la Dreta de l'Eixample,41.38648,2.16843,Entire home/apt,8,214.0,1,1125,4.44,4.89,4.52,ESFCTU000008056000595925000000000000000HUTB-006962933,2025-09-15,26.75,professional,Licensed
